Conc1	1E-06	
Start1	690.02	
Stop1	2789.81	
Kobs	8.3300267733464E-49	
Error Kobs	4.17413263046548E-05	
Koff	0	
Error Koff	0	
Time1	Data1	Fit1	
798.02	0.54240821	0.53172504	
798.22	0.54243001	0.53192288	
798.42	0.54238202	0.53212059	
798.62	0.5424468	0.53231817	
798.82	0.54305	0.53251562	
799.02	0.54357271	0.53271294	
799.22	0.54400189	0.53291013	
799.42	0.54479859	0.53310719	
799.62	0.54602708	0.53330412	
799.82	0.54631757	0.53350092	
800.02	0.54587345	0.53369759	
800.22	0.54621882	0.53389414	
800.42	0.54538431	0.53409055	
800.62	0.54537434	0.53428683	
800.82	0.54540509	0.53448298	
801.02	0.54560708	0.53467901	
801.22	0.54615631	0.5348749	
801.42	0.54650073	0.53507067	
801.62	0.5463413	0.53526631	
801.82	0.54572467	0.53546182	
802.02	0.5459228	0.5356572	
802.22	0.54594854	0.53585245	
802.42	0.54555146	0.53604757	
802.62	0.54602673	0.53624257	
802.82	0.54649273	0.53643743	
803.02	0.54674542	0.53663217	
803.22	0.54742389	0.53682678	
803.42	0.54789704	0.53702126	
803.62	0.54769293	0.53721561	
803.82	0.54771078	0.53740984	
804.02	0.54710037	0.53760394	
804.22	0.54799688	0.53779791	
804.42	0.54780419	0.53799175	
804.62	0.54825971	0.53818546	
804.82	0.54882828	0.53837905	
805.02	0.54971342	0.53857251	
805.22	0.55026578	0.53876584	
805.42	0.55026375	0.53895905	
805.62	0.55004045	0.53915212	
805.82	0.5499264	0.53934508	
806.02	0.54958679	0.5395379	
806.22	0.54975966	0.5397306	
806.42	0.54962946	0.53992317	
806.62	0.55046571	0.54011561	
806.82	0.5503764	0.54030792	
807.02	0.55060598	0.54050011	
807.22	0.5506283	0.54069218	
807.42	0.55055919	0.54088411	
807.62	0.55042536	0.54107592	
807.82	0.55052547	0.54126761	
808.02	0.5506191	0.54145917	
808.22	0.55160861	0.5416506	
808.42	0.551551	0.5418419	
808.62	0.55219076	0.54203308	
808.82	0.55307098	0.54222414	
809.02	0.5537824	0.54241507	
809.22	0.55444699	0.54260587	
809.42	0.55406149	0.54279655	
809.62	0.55393207	0.5429871	
809.82	0.55403584	0.54317752	
810.02	0.5540761	0.54336782	
810.22	0.55473783	0.543558	
810.42	0.55456086	0.54374805	
810.62	0.55425496	0.54393797	
810.82	0.55466078	0.54412777	
811.02	0.55468272	0.54431745	
811.22	0.55487085	0.544507	
811.42	0.55530199	0.54469642	
811.62	0.5549298	0.54488572	
811.82	0.55467582	0.5450749	
812.02	0.55513332	0.54526395	
812.22	0.55508615	0.54545288	
812.42	0.55469412	0.54564168	
812.62	0.55529169	0.54583036	
812.82	0.55574597	0.54601891	
813.02	0.55627793	0.54620734	
813.22	0.55659305	0.54639565	
813.42	0.55587442	0.54658383	
813.62	0.55606895	0.54677189	
813.82	0.55675625	0.54695982	
814.02	0.55671091	0.54714763	
814.22	0.5568152	0.54733532	
814.42	0.55664955	0.54752288	
814.62	0.55714057	0.54771032	
814.82	0.55810539	0.54789764	
815.02	0.55863413	0.54808483	
815.22	0.55947833	0.5482719	
815.42	0.55961494	0.54845885	
815.62	0.55926085	0.54864567	
815.82	0.56019625	0.54883237	
816.02	0.56013522	0.54901895	
816.22	0.56013103	0.54920541	
816.42	0.56089041	0.54939174	
816.62	0.5617621	0.54957795	
816.82	0.56270349	0.54976404	
817.02	0.56269254	0.54995	
817.22	0.56284468	0.55013584	
817.42	0.56240044	0.55032156	
817.62	0.5623974	0.55050716	
817.82	0.56259647	0.55069263	
818.02	0.56219875	0.55087799	
818.22	0.56233597	0.55106322	
818.42	0.56260879	0.55124833	
818.62	0.56277284	0.55143331	
818.82	0.56273826	0.55161818	
819.02	0.56286413	0.55180292	
819.22	0.56291624	0.55198755	
819.42	0.56267885	0.55217205	
819.62	0.56277465	0.55235643	
819.82	0.56325898	0.55254068	
820.02	0.56278932	0.55272482	
820.22	0.56377461	0.55290883	
820.42	0.56479886	0.55309273	
820.62	0.56508227	0.5532765	
820.82	0.56563066	0.55346015	
821.02	0.56537062	0.55364368	
821.22	0.56536335	0.5538271	
821.42	0.56551205	0.55401038	
821.62	0.56621584	0.55419355	
821.82	0.566594	0.5543766	
822.02	0.5665715	0.55455953	
822.22	0.56710872	0.55474234	
822.42	0.5675786	0.55492502	
822.62	0.56762624	0.55510759	
822.82	0.56724222	0.55529004	
823.02	0.56767853	0.55547236	
823.22	0.56748451	0.55565457	
823.42	0.56743029	0.55583666	
823.62	0.56755159	0.55601862	
823.82	0.5676306	0.55620047	
824.02	0.56760681	0.5563822	
824.22	0.56804253	0.5565638	
824.42	0.56783692	0.55674529	
824.62	0.56783703	0.55692666	
824.82	0.56808009	0.55710791	
825.02	0.56762355	0.55728904	
825.22	0.56730668	0.55747005	
825.42	0.56804633	0.55765094	
825.62	0.56839877	0.55783171	
825.82	0.56851217	0.55801237	
826.02	0.56866552	0.5581929	
826.22	0.56891365	0.55837332	
826.42	0.5696973	0.55855361	
826.62	0.57006529	0.55873379	
826.82	0.57047464	0.55891385	
827.02	0.571119	0.55909379	
827.22	0.57133387	0.55927361	
827.42	0.57185226	0.55945332	
827.62	0.5717945	0.5596329	
827.82	0.57186881	0.55981237	
828.02	0.57178984	0.55999172	
828.22	0.57166697	0.56017095	
828.42	0.57152998	0.56035006	
828.62	0.57177553	0.56052906	
828.82	0.57199803	0.56070794	
829.02	0.57165013	0.56088669	
829.22	0.57152855	0.56106534	
829.42	0.57202862	0.56124386	
829.62	0.57243127	0.56142227	
