Conc1	1E-06	
Start1	690.02	
Stop1	2789.81	
Kobs	0.000629504735075646	
Error Kobs	6.13650589521251E-05	
Koff	0	
Error Koff	0	
Time1	Data1	Fit1	
812.62	0.57791569	0.56995474	
812.82	0.57901518	0.57017809	
813.02	0.57939229	0.57040115	
813.22	0.5799338	0.57062391	
813.42	0.57989125	0.57084637	
813.62	0.57984065	0.57106853	
813.82	0.57985606	0.57129039	
814.02	0.57979416	0.57151196	
814.22	0.57968398	0.57173323	
814.42	0.57984319	0.57195421	
814.62	0.58038545	0.57217488	
814.82	0.58109626	0.57239527	
815.02	0.58139757	0.57261536	
815.22	0.58210109	0.57283515	
815.42	0.58254581	0.57305465	
815.62	0.58273102	0.57327386	
815.82	0.58360193	0.57349277	
816.02	0.5840173	0.57371139	
816.22	0.58415159	0.57392972	
816.42	0.58434615	0.57414776	
816.62	0.58516614	0.5743655	
816.82	0.58566712	0.57458296	
817.02	0.58512925	0.57480012	
817.22	0.58527306	0.57501699	
817.42	0.58490691	0.57523357	
817.62	0.58448414	0.57544986	
817.82	0.58480613	0.57566586	
818.02	0.58500337	0.57588158	
818.22	0.58507333	0.576097	
818.42	0.58526699	0.57631214	
818.62	0.58506116	0.57652699	
818.82	0.58532071	0.57674155	
819.02	0.58564416	0.57695582	
819.22	0.58593424	0.57716981	
819.42	0.58616448	0.57738351	
819.62	0.58685838	0.57759693	
819.82	0.58731717	0.57781006	
820.02	0.58724494	0.5780229	
820.22	0.58801292	0.57823546	
820.42	0.58850888	0.57844773	
820.62	0.5888426	0.57865973	
820.82	0.58919003	0.57887143	
821.02	0.58925278	0.57908286	
821.22	0.58940279	0.579294	
821.42	0.5894982	0.57950486	
821.62	0.5894092	0.57971543	
821.82	0.59007461	0.57992573	
822.02	0.59001498	0.58013574	
822.22	0.59036852	0.58034548	
822.42	0.59056236	0.58055493	
822.62	0.59057482	0.5807641	
822.82	0.59049721	0.58097299	
823.02	0.59092759	0.5811816	
823.22	0.59115548	0.58138994	
823.42	0.59141093	0.58159799	
823.62	0.59130147	0.58180577	
823.82	0.59114725	0.58201327	
824.02	0.59108639	0.58222049	
824.22	0.59156279	0.58242743	
824.42	0.59122541	0.5826341	
824.62	0.59142971	0.58284049	
824.82	0.59159328	0.5830466	
825.02	0.59160649	0.58325244	
825.22	0.59145812	0.583458	
825.42	0.59195536	0.58366329	
825.62	0.59218751	0.5838683	
825.82	0.59311203	0.58407304	
826.02	0.5935636	0.58427751	
826.22	0.59391566	0.5844817	
826.42	0.59425751	0.58468562	
826.62	0.59416916	0.58488926	
826.82	0.59435329	0.58509263	
827.02	0.59508371	0.58529573	
827.22	0.59507188	0.58549856	
827.42	0.59507696	0.58570112	
827.62	0.59501916	0.58590341	
827.82	0.59498353	0.58610542	
828.02	0.59486084	0.58630717	
828.22	0.59486122	0.58650864	
828.42	0.59442768	0.58670985	
828.62	0.59507144	0.58691079	
828.82	0.59513217	0.58711145	
829.02	0.59511922	0.58731185	
829.22	0.59530085	0.58751199	
829.42	0.59605766	0.58771185	
829.62	0.59655837	0.58791145	
829.82	0.59691732	0.58811077	
830.02	0.59711617	0.58830984	
830.22	0.59733161	0.58850863	
830.42	0.59769553	0.58870716	
830.62	0.59802336	0.58890543	
830.82	0.59842729	0.58910343	
831.02	0.59908455	0.58930116	
831.22	0.59921683	0.58949863	
831.42	0.59961749	0.58969584	
831.62	0.59987376	0.58989278	
831.82	0.59984444	0.59008946	
832.02	0.59973034	0.59028587	
832.22	0.5997085	0.59048202	
832.42	0.59972012	0.59067791	
832.62	0.6001172	0.59087354	
832.82	0.60006672	0.59106891	
833.02	0.60018904	0.59126401	
833.22	0.60048905	0.59145886	
833.42	0.60075246	0.59165344	
833.62	0.60035028	0.59184776	
833.82	0.59992927	0.59204182	
834.02	0.60042642	0.59223563	
834.22	0.60040013	0.59242917	
834.42	0.60040209	0.59262245	
834.62	0.60080159	0.59281548	
834.82	0.60099378	0.59300825	
835.02	0.60165767	0.59320076	
835.22	0.60185461	0.59339301	
835.42	0.60237811	0.59358501	
835.62	0.60263566	0.59377674	
835.82	0.60285169	0.59396823	
836.02	0.60312462	0.59415945	
836.22	0.60386247	0.59435042	
836.42	0.60428032	0.59454113	
836.62	0.60484625	0.59473159	
836.82	0.60605086	0.5949218	
837.02	0.60695236	0.59511175	
837.22	0.60692594	0.59530144	
837.42	0.60729934	0.59549088	
837.62	0.60781175	0.59568007	
837.82	0.60816076	0.59586901	
838.02	0.60844831	0.59605769	
838.22	0.608449	0.59624612	
838.42	0.60860269	0.5964343	
838.62	0.6087066	0.59662222	
838.82	0.60866885	0.5968099	
839.02	0.60850459	0.59699732	
839.22	0.60822255	0.59718449	
839.42	0.6082022	0.59737142	
839.62	0.60748929	0.59755809	
839.82	0.60693693	0.59774451	
840.02	0.60696047	0.59793068	
840.22	0.60706084	0.59811661	
840.42	0.6071418	0.59830228	
840.62	0.60698899	0.59848771	
840.82	0.60756022	0.59867289	
841.02	0.60788701	0.59885782	
841.22	0.60808533	0.5990425	
841.42	0.60875578	0.59922694	
841.62	0.60905884	0.59941113	
841.82	0.60896319	0.59959507	
842.02	0.60918915	0.59977877	
842.22	0.6095111	0.59996222	
842.42	0.60954342	0.60014542	
842.62	0.61014547	0.60032838	
842.82	0.61038668	0.6005111	
843.02	0.61004927	0.60069357	
843.22	0.61015872	0.6008758	
843.42	0.61047193	0.60105778	
843.62	0.61018516	0.60123952	
843.82	0.61065427	0.60142102	
844.02	0.61139136	0.60160227	
844.22	0.61147075	0.60178328	
844.42	0.61118902	0.60196405	
844.62	0.61068151	0.60214458	
844.82	0.61081094	0.60232487	
845.02	0.61107313	0.60250491	
845.22	0.6110286	0.60268471	
845.42	0.6112502	0.60286428	
845.62	0.61122554	0.6030436	
845.82	0.6111835	0.60322268	
846.02	0.6111853	0.60340153	
846.22	0.61115084	0.60358013	
846.42	0.61091867	0.6037585	
846.62	0.61147108	0.60393662	
846.82	0.61156803	0.60411451	
847.02	0.61176122	0.60429216	
847.22	0.61265966	0.60446957	
847.42	0.6139062	0.60464675	
847.62	0.61370418	0.60482369	
847.82	0.61395263	0.60500039	
848.02	0.61419473	0.60517685	
