Conc1	1E-06	
Start1	690.02	
Stop1	2789.81	
Kobs	8.28422576065814E-49	
Error Kobs	2.54986016066768E-05	
Koff	0	
Error Koff	0	
Time1	Data1	Fit1	
842.82	0.31738771	0.30924421	
843.02	0.31734167	0.30935355	
843.22	0.3178099	0.30946276	
843.42	0.31765434	0.30957185	
843.62	0.31752502	0.30968082	
843.82	0.31777588	0.30978966	
844.02	0.3178523	0.30989838	
844.22	0.31777531	0.31000698	
844.42	0.31734502	0.31011547	
844.62	0.31719237	0.31022383	
844.82	0.31781149	0.31033206	
845.02	0.31828563	0.31044018	
845.22	0.31843196	0.31054818	
845.42	0.3185175	0.31065606	
845.62	0.31905732	0.31076383	
845.82	0.31919654	0.31087147	
846.02	0.31876029	0.31097899	
846.22	0.31899476	0.3110864	
846.42	0.31923703	0.31119369	
846.62	0.31978535	0.31130086	
